stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5739,,CabaÃ±as de Virtus,,42.996397,-3.858466,,,,,Europe/Madrid,2
5738,,Soncillo,,43.005809,-3.844888,,,,,Europe/Madrid,2
5737,,Robredo Ahedo,,43.019094,-3.809231,,,,,Europe/Madrid,2
5736,,Dosante Cidad,,43.00125,-3.74525,,,,,Europe/Madrid,2
5735,,Pedrosa,,43.012367,-3.737852,,,,,Europe/Madrid,2
5734,,Sotoscueva,,43.045292,-3.688253,,,,,Europe/Madrid,2
5733,,Redondo,,43.062993,-3.607895,,,,,Europe/Madrid,2
5732,,Espinosa de los Monteros,,43.074252,-3.537116,,,,,Europe/Madrid,2
5731,,Quintana de los Prados,,43.08,-3.51,,,,,Europe/Madrid,2
5730,,Bercedo-Montija,,43.088479,-3.456,,,,,Europe/Madrid,2
5727,,Cadagua,,43.068171,-3.347339,,,,,Europe/Madrid,2
5724,,Mercadillo Villasana,,43.105209,-3.264469,,,,,Europe/Madrid,2
5722,,Ungo Nava,,43.142894,-3.264716,,,,,Europe/Madrid,2
5721,,Arla BerrÃ³n,,43.166699,-3.227589,,,,,Europe/Madrid,2
5459,,Santa Ãgueda,,43.261857,-2.9730218,,,,,Europe/Madrid,2
5460,,Kastrexana,,43.2554758,-2.9721445,,,,,Europe/Madrid,2
5465,,La Quadra,,43.222723,-3.0249848,,,,,Europe/Madrid,2
5469,,Artxube,,43.200993,-3.0715031,,,,,Europe/Madrid,2
5470,,Lambarri,,43.2060733,-3.0825107,,,,,Europe/Madrid,2
5471,,GÃ¼eÃ±es,,43.2090276,-3.0952113,,,,,Europe/Madrid,2
5474,,Aranguren-Apeadero,,43.2103517,-3.1140505,,,,,Europe/Madrid,2
5475,,Zalla,,43.2129096,-3.1333368,,,,,Europe/Madrid,2
5477,,Colegio,,43.2112674,-3.1381409,,,,,Europe/Madrid,2
5479,,Ibarra,,43.203959,-3.1448388,,,,,Europe/Madrid,2
5481,,La Herrera,,43.2034521,-3.1705687,,,,,Europe/Madrid,2
5483,,Balmaseda,,43.1963551,-3.1899562,,,,,Europe/Madrid,2
7004,,Ãguilas,,37.409865,-1.5725342,,,,,Europe/Madrid,2
